x_dense,y_spline_natural,y_spline_clamped,y_bptt
0.1479199258732519,0.11816699891990283,0.11824924883204507,0.17595733438497846
0.14968345292736013,0.11787259380823623,0.11788712961281772,0.17692152216057427
0.15144697998146833,0.11765847916230009,0.11761770222833691,0.1778761730241426
0.15321050703557654,0.11753659572817457,0.11745342376242951,0.17882153628983627
0.15497403408968477,0.11753446967467447,0.11742064557097603,0.17975785753689325
0.15673756114379297,0.1176797441157497,0.11754582326545211,0.18068537863213135
0.1585010881979012,0.11800006216535022,0.11785541245733336,0.18160433775244378
0.1602646152520094,0.11852306693742587,0.11837586875809536,0.18251496940729342
0.16202814230611762,0.11927640154592663,0.1191336477792138,0.1834175044612085
0.16379166936022585,0.12028770910480241,0.12015520513216428,0.1843121701562771
0.16555519641433405,0.12158463272800311,0.12146699642842239,0.18519919013464253
0.1673187234684423,0.12319481552947867,0.12309547727946384,0.18607878446099804
0.1690822505225505,0.12514590062317896,0.12506710329676415,0.18695116964508202
0.17084577757665872,0.12746553112305398,0.12740833009179903,0.1878165586641729
0.17260930463076693,0.13018135014305357,0.13014561327604404,0.18867516098558418
0.17437283168487513,0.13332100079712766,0.13330540846097483,0.18952718258915946
0.17613635873898337,0.13691209829343504,0.13691414383995054,0.19037282598976737
0.17789988579309157,0.14096249558405777,0.14097883071050069,0.19121229025979672
0.1796634128471998,0.14542562086915686,0.1454530067315938,0.19204577105165135
0.181426939901308,0.15024561401613587,0.15028108355002237,0.19287346062024516
0.18319046695541624,0.15536661489239867,0.15540747281257908,0.19369554784549717
0.18495399400952445,0.16073276336534878,0.1607765861660564,0.19451221825482648
0.18671752106363265,0.16628819930238994,0.166332835257247,0.1953236540456474
0.18848104811774088,0.17197706257092593,0.17202063173294355,0.19613003410786414
0.1902445751718491,0.1777434930383603,0.1777843872399385,0.19693153404636618
0.19200810222595732,0.1835316305720969,0.18356851342502456,0.1977283262035231
0.19377162928006553,0.18928561503953925,0.18931742193499418,0.1985205796816795
0.19553515633417373,0.19494958630809106,0.19497552441664004,0.19930846036565014
0.19729868338828196,0.20046768424515615,0.2004872325167548,0.20009213094521494
0.19906221044239017,0.20578404871813807,0.20579695788213087,0.2008717509376139
0.2008257374964984,0.21084281959444068,0.21084911215956104,0.20164747671004216
0.2025892645506066,0.2155881367429164,0.21558810699728106,0.20241946150214488
0.20435279160471484,0.21997673292438594,0.21997089767642897,0.20318785544851262
0.20611631865882304,0.2240149792913735,0.2240038837015163,0.20395280560117576
0.20787984571293125,0.22772147596043277,0.22770564570557922,0.20471445595210003
0.20964337276703948,0.23111482304811742,0.2310947643216539,0.20547294745568123
0.2114068998211477,0.2342136206709809,0.23418982018277643,0.20622841805124034
0.21317042687525592,0.23703646894557703,0.23700939392198292,0.20698100268551842
0.21493395392936412,0.23960196798845923,0.23957206617230953,0.20773083333517164
0.21669748098347236,0.24192871791618123,0.24189641756679245,0.20847803902926657
0.21846100803758056,0.2440353188452966,0.24400102873846763,0.2092227458717746
0.22022453509168877,0.24594037089235898,0.24590448032037138,0.20996507706406758
0.221988062145797,0.247662474173922,0.24762535294553978,0.2107051529274123
0.2237515891999052,0.24922022880653927,0.2491822272470089,0.2114430909254659
0.22551511625401344,0.2506322349067644,0.25059368385781494,0.21217900568677048
0.22727864330812164,0.251917092591151,0.25187830341099404,0.2129130090272485
0.22904217036222987,0.2530934019762527,0.2530546665395822,0.21364520997269754
0.23080569741633808,0.25417976317862306,0.25414135387661574,0.21437571478128523
0.23256922447044628,0.25519477631481574,0.2551569460551307,0.21510462696604465
0.23433275152455452,0.2561570415013844,0.2561200237081631,0.2158320473173688
0.23609627857866272,0.2570851588548826,0.2570491674687493,0.21655807392550605
0.23785980563277095,0.25799772849186403,0.25796295796992524,0.21728280220305476
0.23962333268687916,0.25891335052888215,0.2588799758447271,0.2180063249074588
0.24138685974098736,0.25985062508249074,0.2598188017261911,0.21872873216350197
0.2431503867950956,0.2608281522692433,0.2607980162473533,0.21945011148580337
0.2449139138492038,0.26186453220569356,0.2618362000412498,0.22017054780131223
0.24667744090331203,0.262978365008395,0.2629519337409168,0.22089012347180312
0.24844096795742024,0.26418825079390135,0.2641637979793903,0.2216089183163707
0.25020449501152847,0.26551278967876624,0.2654903733897066,0.22232700963392493
0.2519680220656367,0.2669705817795432,0.2669502406049017,0.2230444722256859
0.2537315491197449,0.2685802272127858,0.2685619802580118,0.22376137841767899
0.25549507617385314,0.27036032609504784,0.2703441729820731,0.2244777980832298
0.25725860322796135,0.2723294785428828,0.2723153994101215,0.22519379866545913
0.25902213028206955,0.2745062846728443,0.2744942401751933,0.22590944519977801
0.26078565733617776,0.276909344601486,0.2768992759103246,0.2266248003363827
0.26254918439028596,0.2795572584453615,0.27954908724855154,0.2273399243627497
0.26431271144439417,0.28246862632102443,0.2824622548229102,0.2280548752261308
0.26607623849850237,0.2856620483450284,0.2856573592664368,0.22876970855604795
0.26783976555261063,0.28915612463392704,0.2891529812121675,0.22948447768678845
0.26960329260671884,0.29296945530427393,0.29296770129313826,0.23019923367989972
0.2713668196608271,0.2971206404726229,0.29712010014238543,0.2309140253466845
0.2731303467149353,0.3016258020026145,0.3016262808421833,0.23162889927069574
0.2748938737690435,0.3064425967479573,0.30644389802947103,0.23234389983023176
0.2766574008231517,0.31146939078213887,0.3114713323595262,0.23305906922083108
0.2784209278772599,0.3166019067614927,0.31660432181941783,0.23377444747776738
0.2801844549313681,0.3217358673423519,0.3217386043962154,0.2344900724985448
0.2819479819854764,0.32676699518104996,0.32676991807698796,0.2352059800653926
0.2837115090395846,0.33159101293392,0.33159400084880447,0.2359222038677604
0.2854750360936928,0.3361036432572954,0.3361065906987344,0.23663877552481297
0.287238563147801,0.34020060880750963,0.34020342561384675,0.2373557246079256
0.2890020902019092,0.34377763224089575,0.34378024358121084,0.23807307866317864
0.29076561725601746,0.3467304362137873,0.34673278258789586,0.23879086323385282
0.29252914431012567,0.3489547433825174,0.3489567806209708,0.23950910188292407
0.29429267136423387,0.3503462764034196,0.35034797566750503,0.2402278162155588
0.2960561984183421,0.35080075793282683,0.3508021057145676,0.2409470259016086
0.2978197254724503,0.3502139106270728,0.3502149087492279,0.24166674869810528
0.29958325252655854,0.34848145714249046,0.34848212275855484,0.24238700047175601
0.30134677958066675,0.34549912013541345,0.34549948572961775,0.24310779522143833
0.30311030663477495,0.3411626222621749,0.34116273564948585,0.24382914510069525
0.30487383368888316,0.3353722778915008,0.33537220184117866,0.24455106044022965
0.3066373607429914,0.32816599382330003,0.3281657947786618,0.24527354977040003
0.3084008877970996,0.31973980207559954,0.3197395371904437,0.24599661984371507
0.3101644148512078,0.310298457857211,0.31029817428066353,0.24672027565732896
0.31192794190531603,0.3000467163769459,0.30004645125346113,0.24744452047553617
0.31369146895942424,0.289189332843616,0.2891891133129761,0.2481693558522663
0.3154549960135325,0.27793106246603244,0.27793090566334766,0.24889478165357948
0.3172185230676407,0.2664766604530078,0.26647657350871634,0.24962079608016097
0.3189820501217489,0.25503088201335317,0.2550308620532212,0.2503473956898167
0.3207455771758571,0.24379145124525556,0.24379148596560063,0.25107457541996764
0.3225091042299653,0.23287435558588854,0.23287442994055166,0.2518023286101452
0.3242726312840736,0.22234284914273958,0.22234294965726042,0.2525306470244862
0.3260361583381818,0.21225930713446894,0.21225942197798903,0.2532595208742277
0.32779968539229,0.2026861047797359,0.20268622376499845,0.25398893884020224
0.3295632124463982,0.19368561729720007,0.19368573188055016,0.25471888809533244
0.3313267395005064,0.18532021990552108,0.1853203231869054,0.2554493543271269
0.33309026655461466,0.17765228782335837,0.17765237454632538,0.2561803217601738
0.33485379360872286,0.17074419626937198,0.17074426282107197,0.256911773178637
0.33661732066283107,0.16465832046222137,0.16465836487340627,0.25764368994875125
0.33838084771693927,0.15945703562056604,0.15945705756558962,0.25837605204131564
0.34014437477104753,0.1552027169630656,0.1552027177598833,0.2591088380541906
0.34190790182515574,0.15194063788406478,0.15194062022688962,0.25984202523479133
0.34367142887926394,0.14963891603812518,0.1496388827912907,0.2605755895025838
0.34543495593337215,0.14824392037226444,0.14824387423023794,0.261309505471579
0.34719848298748035,0.14770201858881474,0.14770196207617806,0.2620437464728284
0.3489620100415886,0.14795957839010845,0.14795951386155778,0.2627782845769194
0.3507255370956968,0.14896296747847784,0.14896289711882385,0.26351309061646905
0.352489064149805,0.15065855355625513,0.15065847938042293,0.2642481342086201
0.3542525912039132,0.1529927043257727,0.15299262817880172,0.2649833837775357
0.35601611825802143,0.15591178748936277,0.15591171104640691,0.2657188065768944
0.3577796453121297,0.15936217074935777,0.15936209551568542,0.2664543687123852
0.3595431723662379,0.16329022180808977,0.16329014911908366,0.26719003516420275
0.3613066994203461,0.16764230836789112,0.1676422393890485,0.2679257698095413
0.3630702264744543,0.17236479813109418,0.17236473385802656,0.26866153544509114
0.3648337535285625,0.17740405880003116,0.17740400005846463,0.2693972938095333
0.36659728058267077,0.1827064580770346,0.18270640552280956,0.2701330056060335
0.368360807636779,0.18821836366443637,0.18821831778350773,0.2708686305247382
0.3701243346908872,0.193886143264569,0.19388610437300602,0.27160412726526945
0.3718878617449954,0.19965616457976468,0.19965613282375105,0.2723394535592196
0.37365138879910365,0.20547479531235602,0.2054747706681899,0.27307456619264625
0.37541491585321185,0.2112884031646747,0.21128838543876877,0.2738094210285677
0.37717844290732006,0.2170433558390535,0.2170433446679346,0.2745439730294575
0.37894196996142826,0.22268602103782448,0.22268601588813408,0.27527817627974005
0.38070549701553646,0.22816276685186612,0.22816276702036156,0.2760119840082846
0.3824690240696447,0.23343069218426551,0.23343069683925255,0.27674534861090117
0.38423255112375293,0.2384856373318704,0.23848564566278713,0.2774782216728352
0.38599607817786113,0.24333218254903996,0.2433321938002024,0.27821055399126277
0.38775960523196934,0.2479749080901333,0.24797492156073542,0.27894229559778516
0.38952313228607754,0.2524183942095094,0.2524184092536232,0.27967339578092404
0.3912866593401858,0.2566672211615276,0.2566672371881028,0.2804038031086168
0.393050186394294,0.2607259692005465,0.26072598567341115,0.28113346545071144
0.3948137134484022,0.2645992185809254,0.26459923501878524,0.281862330001461
0.3965772405025104,0.2682915495570233,0.26829156553346206,0.2825903433020191
0.3983407675566187,0.27180754238319943,0.27180755752667884,0.2833174512629352
0.4001042946107269,0.2751517773138126,0.2751517913076723,0.28404359918664884
0.4018678216648351,0.27832883460322183,0.2783288471856797,0.28476873178998524
0.4036313487189433,0.28134329450578643,0.2813433054699378,0.2854927932266498
0.4053948757730515,0.2841997372758653,0.2841997464696839,0.28621572710972415
0.40715840282715976,0.2869027431678175,0.2869027504941548,0.2869374765341595
0.40892192988126796,0.2894568924360021,0.28945689785258755,0.2876579840992733
0.41068545693537617,0.2918667653347782,0.2918667688542192,0.288377191931243
0.4124489839894844,0.2941369421185047,0.2941369438082867,0.289095041705602
0.4142125110435926,0.2962720030440467,0.296272003026533,0.28981147466973367
0.41597603809770084,0.2982786096764984,0.2982786081185057,0.2905264316653672
0.41773956515180904,0.3001714845795906,0.3001714816520143,0.2912398531510726
0.41950309220591725,0.3019673015917569,0.30196729745979767,0.29195167922475485
0.42126661926002545,0.30368273455143086,0.30368272937459484,0.29266184964614955
0.42303014631413366,0.305334457297046,0.3053344512291445,0.2933703038593184
0.4247936733682419,0.3069391436670359,0.3069391368561857,0.2940769810151429
0.4265572004223501,0.308513467499834,0.30851346008845726,0.2947818199938202
0.42832072747645833,0.31007410263387386,0.31007409475869807,0.2954847594273584
0.43008425453056653,0.31163772290758907,0.311637714699647,0.2961857377220705
0.4318477815846748,0.3132210021594131,0.3132209937440431,0.2968846930810712
0.433611308638783,0.3148406142277795,0.31484060572462513,0.2975815635267691
0.4353748356928912,0.31651323295112177,0.3165132244741318,0.298276286923365
0.4371383627469994,0.31825553216787356,0.31825552382530237,0.298968800999344
0.4389018898011076,0.32008418571646824,0.3200841776108755,0.29965904336997196
0.4406654168552159,0.3220158674353396,0.3220158596635901,0.30034695155979124
0.4424289439093241,0.3240672511629208,0.32406724381618507,0.30103246302511355
0.4441924709634323,0.3262550107376456,0.3262550039013993,0.30171551517651696
0.4459559980175405,0.3285958199979475,0.3285958137519717,0.3023960454013397
0.4477195250716487,0.3311063527822601,0.3311063472006412,0.3030739910861757
0.44948305212575695,0.33380328292901684,0.3338032780801467,0.3037492896393696
0.45124657917986516,0.3367032842766512,0.33670328022322693,0.3044218785135116
0.45301010623397336,0.3398230306635968,0.3398230274626209,0.3050916952279318
0.45477363328808157,0.3431791959282872,0.34317919363106747,0.305758677391197
0.4565371603421898,0.34678845390915586,0.34678845256130547,0.3064227627236036
0.45830068739629803,0.35066747844463647,0.3506674780860741,0.3070838890796742
0.46006421445040624,0.35482976807355066,0.35482976873742533,0.3077419944706521
0.46182774150451444,0.3592490168161819,0.359249018515399,0.30839701708699524
0.46359126855862265,0.3638717950694246,0.3638717977874644,0.30904889532087343
0.4653547956127309,0.3686441516680517,0.3686441553587927,0.30969756778866137
0.4671183226668391,0.3735121354468356,0.3735121400345546,0.3103429733534339
0.4688818497209473,0.37842179524054914,0.37842180061992114,0.3109850511474628
0.4706453767750555,0.3833191798839651,0.3833191859200633,0.31162374059470943
0.47240890382916373,0.388150338211856,0.38815034474015214,0.3122589814333204
0.474172430883272,0.3928613190589949,0.3928613258853587,0.31289071373812466
0.4759359579373802,0.39739817126015414,0.39739817816085365,0.3135188779431245
0.4776994849914884,0.4017069436501066,0.40170695037180815,0.31414341486399494
0.4794630120455966,0.405733685063625,0.4057336913233932,0.31476426572057536
0.4812265390997048,0.40942444433548203,0.40942444982077975,0.3153813721593662
0.48299006615381307,0.4127252703004504,0.4127252746691389,0.3159946762760228
0.4847535932079213,0.4155822117933028,0.41558221467364126,0.316604120637853
0.4865171202620295,0.4179413176488119,0.4179413186394581,0.3172096483063078
0.4882806473161377,0.4197507875779638,0.4197507862504259,0.3178112028594807
0.4900441743702459,0.42099846744825664,0.4209984633920961,0.3184087284146003
0.49180770142435415,0.4217070556714798,0.42170704853404845,0.31900216965052586
0.49357122847846235,0.421900437819398,0.4219004273071914,0.319591471830242
0.49533475553257056,0.4216024994637759,0.42160248534243366,0.3201765808233538
0.49709828258667876,0.4208371261763783,0.42083710827068394,0.32075744312858345
0.498861809640787,0.41962820352896985,0.4196281817228507,0.32133400589626154
0.5006253366948952,0.4179996170933155,0.41799959132984277,0.3219062169508266
0.5023888637490035,0.4159752524411796,0.41597522272256854,0.322474024813316
0.5041523908031116,0.4135789951443275,0.4135789615319371,0.3230373787238641
0.5059159178572199,0.41083473077452315,0.4108346933888563,0.32359622866419485
0.5076794449113281,0.4077663449035319,0.4077663039242356,0.3241505253801188
0.5094429719654363,0.40439772310311833,0.4043976787689831,0.3247002204040268
0.5112064990195445,0.4007527509450471,0.4007527035540077,0.3252452660773851
0.5129700260736527,0.3968553140010829,0.3968552639102179,0.3257856155732313
0.5147335531277609,0.3927292978429906,0.3927292454685224,0.32632122291866783
0.5164970801818691,0.38839858804253496,0.38839853385982975,0.3268520430173591
0.5182606072359774,0.38388707017148027,0.3838870147150484,0.32737803167202345
0.5200241342900855,0.37921862980159227,0.3792185736650877,0.327899145606931
0.5217876613441939,0.37441715250463437,0.3744170963408553,0.3284153424903981
0.523551188398302,0.36950652385237265,0.36950646837326095,0.3289265809572804
0.5253147154524103,0.3645106294165706,0.3645105753932119,0.3294328206314705
0.5270782425065185,0.3594533547689938,0.35945330303161793,0.32993402214839085
0.5288417695606267,0.3543585854814068,0.3543585369193873,0.3304301471774901
0.5306052966147349,0.3492502071255742,0.3492501626874286,0.3309211584447378
0.5323688236688431,0.34415210527326084,0.3441520659666505,0.3314070197551186
0.5341323507229513,0.3390881654962314,0.33908813238796154,0.33188769601512824
0.5358958777770595,0.3340822733662507,0.33408224758227045,0.3323631532552683
0.5376594048311678,0.32915831445508303,0.32915829718048556,0.3328333586525404
0.539422931885276,0.3243401743344938,0.3243401668135161,0.33329828055294347
0.5411864589393842,0.31965159838847834,0.3196516019229414,0.3337578884939649
0.5429499859934924,0.31510607055593204,0.31510608639106064,0.33421215322708003
0.5447135130476006,0.3107000032195684,0.3107000323540347,0.3346610467402433
0.5464770401017088,0.3064281949242917,0.30642823809225755,0.3351045422803858
0.548240567155817,0.302285444215006,0.3022855018861232,0.33554261437590915
0.5500040942099252,0.29826654963661564,0.2982666220160257,0.3359752388591807
0.5517676212640334,0.2943663097340247,0.294366396762359,0.3364023928890288
0.5535311483181418,0.2905795230521373,0.29057962440551705,0.3368240549732366
0.55529467537225,0.28690098813585807,0.2869011032258942,0.33724020499103935
0.5570582024263582,0.28332550353009084,0.2833256315038843,0.3376508242156175
0.5588217294804664,0.27984786777973997,0.2798480075198813,0.33805589533659186
0.5605852565345746,0.2764628794297096,0.2764630295542794,0.33845540248251915
0.5623487835886828,0.2731653370249038,0.2731654958874724,0.33884933124338845
0.564112310642791,0.26995003911022697,0.26995020479985454,0.3392376686931112
0.5658758376968992,0.2668117842305833,0.2668119545718197,0.3396204034120234
0.5676393647510074,0.2637453709308769,0.263745543483762,0.3399975255093737
0.5694028918051156,0.260745597756012,0.26074576981607545,0.3403690266458245
0.5711664188592239,0.25780726325089265,0.25780743184915383,0.34073490005594087
0.5729299459133321,0.2549251659604233,0.25492532786339156,0.3410951405706912
0.5746934729674403,0.2520941044295082,0.2520942561391825,0.3414497446399381
0.5764570000215485,0.24930887720305134,0.24930901495692065,0.3417987103549362
0.5782205270756567,0.246564282825957,0.24656440259700005,0.34214203747082533
0.579984054129765,0.24385511984312935,0.24385521733981477,0.3424797274291258
0.5817475811838732,0.2411761867994727,0.24117625746575874,0.34281178338023377
0.5835111082379814,0.2385222822398911,0.2385223212552261,0.3431382102059173
0.5852746352920896,0.2358882047092888,0.23588820698861077,0.34345901454180855
0.5870381623461979,0.23327659812333804,0.23327655876127987,0.3437742047999023
0.5888016894003061,0.23072742795752413,0.23072734434156064,0.3440837911910474
0.5905652164544143,0.228291745879604,0.22829161831775263,0.3443877857474452
0.5923287435085225,0.22602060535595075,0.2260204370768731,0.34468620234514136
0.5940922705626307,0.2239650598529374,0.22396485700593927,0.3449790567265236
0.5958557976167389,0.222176162836937,0.22217593449196854,0.3452663665228145
0.5976193246708471,0.22070496777432252,0.22070472592197815,0.34554815127656824
0.5993828517249553,0.21960252813146708,0.2196022876829854,0.345824432464165
0.6011463787790635,0.21891989737474363,0.2189196761620075,0.34609523351830446
0.6029099058331717,0.21870812897052522,0.2187079477460618,0.34636057985050345
0.60467343288728,0.21901827638518492,0.21901815882216566,0.3466204988735893
0.6064369599413882,0.2199013930850957,0.2199013657773363,0.3468750200241942
0.6082004869954964,0.22140227347693206,0.22140236533889626,0.3471241747852541
0.6099640140496047,0.2235108333850252,0.2235110703911413,0.34736799670849666
0.6117275411037129,0.2261885608702068,0.2261889633297701,0.34760652143694437
0.6134910681578211,0.2293967038978716,0.2293972864320288,0.34783978672740185
0.6152545952119293,0.23309651043341428,0.23309728197516366,0.348067832472959
0.6170181222660375,0.23724922844222965,0.2372501922364208,0.34829070072547696
0.6187816493201457,0.24181610588971236,0.24181725949304642,0.348508435718091
0.620545176374254,0.2467583907412575,0.2467597260222869,0.348721083887701
0.6223087034283622,0.25203733096225917,0.25203883410138794,0.3489286938974675
0.6240722304824704,0.25761417451811236,0.2576158260075959,0.34913131665930786
0.6258357575365786,0.2634501693742119,0.263451944018157,0.34932900535638955
0.6275992845906868,0.26950656349595237,0.26950843041031747,0.3495218154656264
0.629362811644795,0.27574460484872854,0.27574652746132333,0.3497098047801724
0.6311263386989032,0.2821255413979353,0.2821274774484208,0.34989303343191813
0.6328898657530114,0.2886106211089671,0.2886125226488562,0.3500715639139856
0.6346533928071196,0.29516109194721885,0.29516290533987544,0.35024546110322197
0.6364169198612278,0.30173820187808525,0.3017398677987249,0.3504147922826937
0.6381804469153362,0.30830319886696145,0.308304652302651,0.350579627164187
0.6399439739694444,0.3148173308792413,0.3148185011288993,0.35074003791069536
0.6417075010235526,0.32124184588031995,0.3212426565547162,0.3508960991589195
0.6434710280776608,0.32753799183559207,0.3275383608573479,0.35104788804176235
0.645234555131769,0.3336671994889566,0.33366703916950347,0.3511954842108212
0.6469980821858772,0.33960686221711683,0.33960608597775666,0.35133896985888413
0.6487616092399854,0.3453625182466949,0.34536105246897775,0.35147842974242616
0.6505251362940936,0.3509425734711571,0.3509403587043111,0.35161395120410294
0.6522886633482018,0.3563554337839698,0.35635242474490103,0.35174562419524563
0.6540521904023101,0.3616095050785993,0.36160567065189225,0.351873541298357
0.6558157174564183,0.3667131932485115,0.3667085164864284,0.35199779774960394
0.6575792445105265,0.3716749041871728,0.37166938230965424,0.3521184914613185
0.6593427715646347,0.37650304378804955,0.3764966881827141,0.352235723044483
0.6611062986187429,0.381206017944608,0.38119885416675214,0.3523495958312352
0.6628698256728511,0.3857922325503144,0.385784300322913,0.35246021589735643
0.6646333527269593,0.3902700934986351,0.3902614467123408,0.3525676920847709
0.6663968797810675,0.39464800668303623,0.3946387133961801,0.3526721360240366
0.6681604068351757,0.39893437799698417,0.39892452043557497,0.3527736621568437
0.669923933889284,0.403137613333945,0.40312728789167,0.3528723877585079
0.6716874609433923,0.40726611858738543,0.40725543582560975,0.3529684329604666
0.6734509879975005,0.41132829965077117,0.4113173842985379,0.35306192077277393
0.6752145150516087,0.4153325624175686,0.41532155337159926,0.35315297710659116
0.6769780421057169,0.41928731278124415,0.41927636310593813,0.35324173079669097
0.6787415691598251,0.423200956635264,0.42319023356269875,0.35332831362394135
0.6805050962139333,0.4270818998730945,0.42707158480302554,0.3534128603378123
0.6822686232680415,0.4309385483882018,0.4309288368880629,0.35349550867885815
0.6840321503221497,0.43477930807405213,0.43477040987895493,0.35357639940122637
0.6857956773762579,0.438612584824112,0.43860472383684634,0.3536556762951388
0.6875592044303662,0.4424467845318476,0.4424401988228815,0.3537334862093973
0.6893227314844744,0.4462903130907249,0.44628525489820436,0.35380997907387424
0.6910862585385826,0.4501515763942104,0.4501483121239594,0.35388530792200756
0.6928497855926908,0.4540389803357703,0.4540377905612911,0.35395962891329497
0.694613312646799,0.45796044823801146,0.4579616264114415,0.3540331013557923
0.6963768397009072,0.4619118017598708,0.4619156218860285,0.3541058877286052
0.6981403667550155,0.4658761762533425,0.46588285900207516,0.3541781537043859
0.6999038938091237,0.46983610748930804,0.4698458185938907,0.3542500681718263
0.7016674208632319,0.4737741312386488,0.4737869814957846,0.35432180325815577
0.7034309479173401,0.4776727832722464,0.4776888285420662,0.3543935343516356
0.7051944749714484,0.48151459936098223,0.48153384056704523,0.3544654401240498
0.7069580020255566,0.4852821152757374,0.48530449840503054,0.3545377025532063
0.7087215290796648,0.48895786678739356,0.48898328289033177,0.35461050694542834
0.710485056133773,0.49252438966683226,0.4925526748572584,0.35468404195805003
