x_dense,y_spline,y_bptt
517.5525525525521,619.7307387010404,617.9381465863928
519.386386386386,618.324745603653,616.1921300651729
521.2202202202197,616.9135213270338,614.4692920517209
523.0540540540536,615.4885023092081,612.7695188715368
524.8878878878875,614.0374920312262,611.0926971114177
526.7217217217212,612.6624447210804,609.4387136191935
528.5555555555551,611.2951293105986,607.8074555034616
530.389389389389,610.0079728682342,606.1988101333247
532.2232232232227,608.8369546946094,604.6126651381262
534.0570570570566,607.757578724912,603.0489084071846
535.8908908908904,606.7979738260794,601.507428089531
537.7247247247243,605.8890449182117,599.9881125936442
539.558558558558,605.0094478157807,598.4908505871879
541.3923923923919,604.1367822654078,597.0155309967456
543.2262262262258,603.2487359873983,595.5620430075551
545.0600600600596,602.3230065091486,594.1302760632473
546.8938938938934,601.3126507929907,592.7201198655819
548.7277277277273,600.1867064523573,591.331464374179
550.5615615615611,598.9965653123973,589.9641998062605
552.3953953953949,597.7534818965917,588.6182166363833
554.2292292292287,596.4680877966202,587.2934055961757
556.0630630630626,595.150785469333,585.9896576740741
557.8968968968964,593.8114609865589,584.7068641150552
559.7307307307302,592.4378405959307,583.4449164203775
561.5645645645641,591.0564298475019,582.2037063473142
563.398398398398,589.6747742156424,580.9831259088883
565.2322322322318,588.321306052877,579.7830673736112
567.0660660660656,586.9351753388434,578.6034232652157
568.8998998998994,585.4788883728139,577.4440863623938
570.7337337337333,583.9956645332095,576.3049496985327
572.567567567567,582.496916818139,575.185906561449
574.4014014014009,581.0045434665309,574.0868504931268
576.2352352352348,579.5821091323563,573.0076752894518
578.0690690690685,578.2518654477851,571.948274999949
579.9029029029024,577.0713697422062,570.9085439275166
581.7367367367362,576.0299736110887,569.8883766281635
583.57057057057,575.0761096113926,568.8876679107445
585.404404404404,574.1981838244045,567.9063128366968
587.2382382382377,573.3837792289916,566.9442067197747
589.0720720720715,572.6193959093159,566.0012451257867
590.9059059059055,571.8920110574716,565.0773238723316
592.7397397397392,571.1584884842483,564.1723390285331
594.5735735735731,570.4202713473873,563.2861869147769
596.4074074074069,569.631994941925,562.4187641024462
598.2412412412407,568.8735295251721,561.5699674136574
600.0750750750746,568.1558943990038,560.7396939209964
601.9089089089084,567.4962638933459,559.9278409472547
603.7427427427422,566.9835754373067,559.1343060651641
605.576576576576,566.5519913339589,558.3589870971336
607.4104104104099,566.0364884026208,557.6017821149874
609.2442442442436,565.4410411114555,556.862589439696
611.0780780780776,564.7461460271508,556.1413076411154
612.9119119119114,563.9582187066154,555.4378355377237
614.7457457457452,563.0321021709395,554.7520721963535
616.5795795795791,561.9649578155226,554.0839169319322
618.4134134134129,560.8158864615203,553.4332693072145
620.2472472472467,559.6077301025438,552.8000291325197
622.0810810810806,558.3812780625444,552.184096465468
623.9149149149143,557.1768757385032,551.5853716107158
625.7487487487482,556.0231146752452,551.0037551196913
627.5825825825821,554.9501195416996,550.4391477903309
629.4164164164158,553.9304774181663,549.8914506668161
631.2502502502497,553.008622433997,549.3605650393067
633.0840840840835,552.1525864611358,548.8463924436803
634.9179179179173,551.3997582352441,548.3488346612639
636.7517517517513,550.711406440542,547.8677937185746
638.585585585585,550.0963152678919,547.4031718870526
640.4194194194189,549.529898277994,546.9548716827969
642.2532532532528,549.0494601095212,546.5227958663027
644.0870870870865,548.6256777034085,546.1068474421957
645.9209209209204,548.2820379830148,545.7069296589709
647.7547547547542,548.0613720301911,545.3229460087248
649.588588588588,547.9270922893733,544.9548002268934
651.4224224224218,547.8833362995244,544.6023962919887
653.2562562562557,547.8765588302118,544.2656384253323
655.0900900900895,547.7615436194993,543.9444310907943
656.9239239239233,547.5111381205768,543.638678994527
658.7577577577572,547.2479449205108,543.3482870847017
660.5915915915909,546.9399985542182,543.0731605512433
662.4254254254249,546.629483644303,542.8132048255686
664.2592592592587,546.3251783374828,542.568325580321
666.0930930930925,546.0330501347266,542.3384287291053
667.9269269269264,545.7587225549393,542.1234204262264
669.7607607607601,545.5077857290879,541.9232070664218
671.594594594594,545.2858272868777,541.7376952845996
673.4284284284279,545.0984345816127,541.5667919555756
675.2622622622616,544.9511938463683,541.4104041938058
677.0960960960955,544.8496889673315,541.2684393531242
678.9299299299294,544.7995957965733,541.1408050264811
680.7637637637631,544.8085549983119,541.0274090456737
682.5975975975971,544.819691955375,540.9281594810868
684.4314314314308,544.8653396812698,540.8429646414259
686.2652652652646,544.9025626752332,540.7717330734549
688.0990990990986,544.9375727332142,540.7143735617306
689.9329329329323,544.9715486521417,540.6707951283399
691.7667667667662,545.0010967959666,540.640907032634
693.6006006006,545.000134914384,540.6246187709671
695.4344344344338,545.0000120752978,540.6218400764287
697.2682682682677,545.0000008161431,540.6324809185826
699.1021021021015,545.0000000314474,540.656451503201
700.9359359359353,544.9999999980575,540.6936622720013
702.7697697697691,544.9999999993837,540.7440239023833
704.603603603603,544.9999999998681,540.8074473071606
706.4374374374368,544.9999999999318,540.8838436343017
708.2712712712707,544.9999999999487,540.973124266664
710.1051051051045,544.9999999999983,541.0752008217269
711.9389389389382,544.9999999995476,541.1899851513338
713.7727727727722,544.999999985459,541.3173893414214
715.606606606606,544.9999997658839,541.4573257117609
717.4404404404398,544.9999972083873,541.609706815691
719.2742742742737,544.9999750676684,541.7744454398539
721.1081081081074,544.999875437486,541.9514546039325
722.9419419419413,545.0007273560554,542.140647560386
724.7757757757752,544.9561797995619,542.3419377941855
726.6096096096089,544.9287386211192,542.5552390225489
728.4434434434428,544.9090139142952,542.7804651946801
730.2772772772767,544.871011247116,543.0175304915003
732.1111111111104,544.8656531906753,543.2663493253863
733.9449449449444,544.845833665894,543.5268363399093
