x_dense,y_spline
1175.898898898899,780.9977886882158
1177.7327327327328,782.0410478027867
1179.5665665665665,783.0371298250902
1181.4004004004005,783.902811429752
1183.2342342342342,784.9307307567392
1185.068068068068,786.0344591492817
1186.901901901902,787.2550727094998
1188.7357357357357,788.5193033651352
1190.5695695695695,789.8093800212439
1192.4034034034034,791.1685444575728
1194.2372372372372,792.289601845612
1196.071071071071,793.58496056131
1197.904904904905,794.8185603671286
1199.7387387387387,796.1134092885711
1201.5725725725724,797.4359211491292
1203.4064064064064,798.4211858208403
1205.2402402402404,799.704578284009
1207.074074074074,800.7367256145665
1208.9079079079079,801.6410278356792
1210.7417417417419,802.748510313184
1212.5755755755756,803.8205060727421
1214.4094094094094,804.4615272244314
1216.2432432432433,805.241569628836
1218.077077077077,806.00872308165
1219.9109109109108,806.677697246604
1221.7447447447448,807.1855668492011
1223.5785785785786,807.9230205801227
1225.4124124124123,808.6346837138879
1227.2462462462463,809.3568553799411
1229.08008008008,810.1588129578779
1230.9139139139138,811.046705870026
1232.7477477477478,812.0679035087849
1234.5815815815815,812.9275564958265
1236.4154154154153,813.9689076376151
1238.2492492492493,815.3690292111846
1240.0830830830832,816.6013350411946
1241.9169169169168,817.8496729088403
1243.7507507507507,819.0670427275769
1245.5845845845847,820.4557210828352
1247.4184184184182,821.7975121355161
1249.2522522522522,823.1131398021623
1251.0860860860862,824.4238555324818
1252.91991991992,825.8587037618436
1254.7537537537537,826.9220673243169
1256.5875875875877,828.0563533269033
1258.4214214214214,828.9511935794654
1260.2552552552552,829.836279126212
1262.0890890890892,830.6322928673166
1263.922922922923,831.4149807300923
1265.7567567567567,832.3918805203273
1267.5905905905906,833.1857839630234
1269.4244244244244,833.8997197408007
1271.2582582582581,834.2289564549312
1273.0920920920921,834.5946425255293
1274.9259259259259,835.0316824377453
1276.7597597597596,835.3914302073925
1278.5935935935936,836.0026257534386
1280.4274274274276,836.4594824965064
1282.261261261261,836.8326954391445
1284.095095095095,837.238606248344
1285.928928928929,837.7221147143548
1287.7627627627626,838.4700862764337
1289.5965965965966,839.1829484127373
1291.4304304304305,839.9524885536578
1293.2642642642643,840.7029091695978
1295.098098098098,841.4520870964765
1296.931931931932,842.2468101097437
1298.7657657657658,843.086329675598
1300.5995995995995,844.1400711017995
1302.4334334334335,844.9707486318539
1304.2672672672672,845.5677403645274
1306.101101101101,846.3303639213359
1307.934934934935,847.0882643125764
1309.7687687687687,847.8765687292503
1311.6026026026025,848.734034269462
1313.4364364364365,849.5967484178085
1315.2702702702702,850.457910283626
1317.104104104104,851.3134144163281
1318.937937937938,851.8925632002095
1320.771771771772,852.3602213962652
1322.6056056056054,853.205747050257
1324.4394394394394,853.8843027667139
1326.2732732732734,854.8111917686944
1328.1071071071071,855.5831428298972
1329.940940940941,856.4267485267468
1331.7747747747749,857.1305571322246
1333.6086086086086,857.8770779647631
1335.4424424424424,858.6615276408514
1337.2762762762763,859.6602940085294
1339.11011011011,860.7284927848913
1340.9439439439439,861.517430195457
1342.7777777777778,862.3981619751462
1344.6116116116116,863.2685326176776
1346.4454454454453,864.1508511492161
1348.2792792792793,864.9767255933865
1350.113113113113,865.8304436244078
1351.946946946947,866.3650788889415
1353.7807807807808,867.0788733289669
1355.6146146146145,867.7247807877792
1357.4484484484485,868.3570074854827
1359.2822822822823,868.9717850811604
1361.116116116116,869.520377897098
1362.94994994995,870.0514308319614
1364.7837837837837,870.6630785204671
1366.6176176176175,871.064693429869
1368.4514514514515,871.2466692802432
1370.2852852852852,871.5044545856575
1372.1191191191192,871.7571320700977
1373.952952952953,872.0038242215135
1375.7867867867867,872.6944697927939
1377.6206206206207,872.5792510683292
1379.4544544544544,872.9952285797332
1381.2882882882882,873.0895487191638
1383.1221221221222,873.3643730292193
1384.955955955956,873.6169172408413
1386.7897897897897,873.8634007472339
